Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density,Food_Group_LabelEncoded
2.603885991454577,2.2273201631673127,2.1688513116197035,2.7355256295874506,0.35937849021007995,2.050220423428667,-0.49102610607045244,1.2446479919568392,-0.48163190592341526,0.9650251816526374,0.9222643773548952,0.09264655894246157,-0.5261375805066247,2.2227955935333483,0.6922628294870931,-0.5663919098524831,3.295015651479652,0.47286326351089336,1.4960641316343377,0.5229258754590699,2.9211679269291055,-0.35742283167412014,0.24089252400534125,-0.6830297759169598,1.4184907134063682,0.8638014560284311,2.6039855715206084,-0.1405310534544454,-0.38196080885376965,0.2710004153102372,0.5304422585583567,1.1027644673362083,1.037981139827578,1.9054045336412584,-0.09932273220013545
-0.9499526822137343,-0.9103024840293883,-0.7310103840992899,-0.79063026756455,-0.795183717851959,-0.4734093708325728,-0.49102610607045244,-0.6555385146367726,-0.48163190592341526,-0.5775368128278646,-0.4039267549696121,-0.46663348610936844,0.5050091189095368,-0.6440780260129311,0.5062517569306483,1.0571361862539526,-0.7969188890548026,-0.857230731490661,-0.7487083818602243,-0.3915440012765672,-0.18078518056773474,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,-0.6444497124856948,-0.8480224814694183,0.07278295866880741,-0.8396530738645693,-0.6064760943069808,-0.875988760516354,-0.8160883140930045,-0.21237768549021246,-0.6222339191593912,-0.7701817766814021,1.2183133172721923
2.189084632067424,2.3969213873401074,4.039729824986796,0.8622553092254501,0.004128580037144938,1.172799468470289,-0.49102610607045244,1.0535049705835173,-0.48163190592341526,0.3722502667430994,1.1432962327423128,0.4641189839275041,-0.45419711310549715,-0.5808381667582337,0.8782739020435375,0.8298422527990519,4.15466576503731,0.7041839582937723,3.704037095727349,0.5229258754590699,2.6730116783293587,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,2.90991769352301,1.764761423132562,2.2588215788589987,2.55933040747896,1.4508170315806064,0.5314645138670602,2.0333475667574192,1.595942774646116,4.509339899527604,2.981175376109334,1.3627117884472417
1.1576866573750433,1.0401115939577503,1.7011316832779302,0.7520629374394503,-0.26230885259255643,1.481985900217527,-0.49102610607045244,-0.0034035005395567303,-0.48163190592341526,0.015238102081673274,0.2591688111926415,0.3854054961053949,-0.7179788269096314,0.11480028504343709,0.07222592096561074,-0.8586269671516416,1.5757154243643348,-0.33675916822918317,1.7413944609780059,0.5229258754590699,1.0599960624310014,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,2.7966447583242773,0.8638014560284311,1.1082749366536349,2.2978701396833037,0.9926225714720124,-0.06239363084249627,1.1319246031394443,0.9054931444122449,1.7926243484580184,2.679844343532337,1.3566951854816147
1.4267469985991426,1.654916031584131,0.9527802779310931,1.5785057258344501,1.6915656533585863,1.1393739082813983,0.17755993018436922,0.0865461565773007,3.966333397132395,-0.045386605124984034,0.7012325219674771,0.36331048197989035,-0.09449477609985946,-0.4648984247912886,-1.4778663503380949,0.05054876666796245,-0.5734098595298113,-0.047608299750584435,0.26941248491599784,0.5229258754590699,-0.5530195534673555,-0.35742283167412014,1.6533265041330083,0.4189514032513908,1.016886670429045,-0.550705692325055,0.30289228710988014,1.04172407049113,0.5344281113634182,0.4471688601523065,0.1317667382370857,0.11640785271639277,1.4907670650058422,1.2083499601606387,0.5143707702938254
0.5074574994168034,0.3405065442449722,0.8592363522627386,0.2561972644024502,-0.4399338076790239,0.9221077670536096,-0.49102610607045244,-0.26200876475052165,-0.48163190592341526,1.0829065567766933,0.2591688111926415,-0.02197132683359244,-0.9817605407137658,1.168797939288393,-0.42380360585157506,0.05054876666796245,2.4353655379219936,0.010221873945135237,1.0054034729470018,-0.16464546043238656,2.548933554029485,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,0.30464018395216774,0.8638014560284311,1.1082749366536349,0.3880734010019896,0.07623365125482434,-0.5037618851242398,0.07412690397376935,0.21504351417837417,0.7361238563754018,0.43942640948415496,-1.2665437075317865
0.8213612308449193,0.8069099107201577,1.0463242035994478,0.6969667515464502,0.004128580037144938,0.7466235760619339,-0.49102610607045244,0.22147064225258667,-0.48163190592341526,-0.8840283881504097,0.48020066658005933,0.9129239583518122,1.4162550393238191,0.11480028504343709,0.5992572932088707,0.6350188812662794,1.5757154243643348,-0.10543847344630423,1.4960641316343377,1.2104972113505261,2.300777305429737,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,1.9968691855574707,0.8638014560284311,0.9932202724330986,0.9223617743235477,0.07623365125482434,-0.19404639338576304,0.3730001186724465,-1.461762730675312,2.245410273636283,1.912339259511035,1.2604295380315818
-0.2997235242554944,-0.952702790072587,-0.8142644779441255,-0.9377370838988601,-0.7063712403087251,0.8134746964397152,-0.49102610607045244,-0.7342444646140228,0.30330314755702187,-0.9042366238859623,-0.4039267549696121,-0.8049633899061546,1.3443145719226914,1.168797939288393,1.0642849745999823,-1.4106265198278298,-0.14358480275098198,-0.10543847344630423,-0.8321206938370714,-0.8040868028114411,-0.5530195534673555,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,-0.5534881130079251,-0.5867440910092201,0.1878376228893439,-0.6918711833713724,0.07623365125482434,-0.9214515849917267,-0.8801325743855783,-0.8041916542621017,-0.7731625608854793,-0.48164559989306255,1.5973593041066974
1.2473734377830765,0.9553109818713529,1.3269559806045115,0.9173514951184502,0.09294105758037878,2.1922790542314523,-0.49102610607045244,-0.8017067074516658,-0.48163190592341526,-0.8772923095718923,-0.4039267549696121,-0.5674419880569823,-0.9817605407137658,1.168797939288393,-0.5788128329819456,-0.923568090995899,0.7160653108066766,0.010221873945135237,1.25073380229067,-0.30903544096959246,0.31552731663175965,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,-0.5449068300383242,-0.4786288949567245,0.1878376228893439,-0.6350319947201428,-0.38196080885376965,-1.0265843665910261,-0.4633111803147447,-0.6726774389794596,-0.47130527743330297,-0.11649789577890855,-0.24372120337518505
2.3796690404344942,0.5949083805041642,0.9995522407652706,0.2561972644024502,-0.4399338076790239,3.5125886816926304,0.46409680286500715,0.5587818564408018,2.265640781258115,0.5271800740490015,0.03813695580522367,-0.4776809931721207,0.9126717675159262,2.2227955935333483,0.10322776639168467,-0.17674516678693855,1.5757154243643348,0.5885236109023327,-0.9572391618023421,-0.7490810959401245,-0.5530195534673555,-0.35742283167412014,-0.04159427202019206,2.2221933327996,2.007166725120992,-0.4606096956146419,0.763110943992026,0.2346075916436698,-0.8401552689623637,1.002194175622482,-0.5070747581813367,0.642464713846961,0.5851952146493139,2.4178435227581003,-1.1221452363567368
-0.9275309871117261,-0.9951030961157856,-0.7880721787569861,-0.9156986095416602,-0.8458068300516022,-0.13915376894366685,-0.49102610607045244,-0.9253874859873447,-0.48163190592341526,-0.6886821093734029,-0.8371491915289512,-0.664107674856064,-0.046534464499107725,-0.05383933963575582,-0.2067906878690563,0.8298422527990519,-0.22095331297117132,-0.9150609051863807,-0.7634282016208443,-0.364041147840909,-0.5530195534673555,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,-0.7233975158060234,-0.10022570877298939,-0.7325996908749475,-0.6691355079108806,-0.6385497065145823,-1.0142715182956128,-0.9639238149350289,-1.461762730675312,-0.7731625608854793,-0.8343136630308214,1.0919646549940238
1.20253004757906,2.0153186329513195,1.1866400921019795,1.9090828411924505,1.513940698272119,0.7716927462036018,0.8461459664391909,-0.40817695756541483,-0.48163190592341526,-0.32156582684420054,3.132582931229074,1.9472468071019866,1.4162550393238191,-0.264638870484747,-0.6408165238340939,-1.4106265198278298,-0.14358480275098198,-0.5102496893163424,0.26941248491599784,-0.8522167963238431,-0.18078518056773474,-0.35742283167412014,3.3482472802862078,1.0534254154998348,-0.20508802444212743,1.764761423132562,2.0287122504179265,-0.481566185361823,0.07623365125482434,-0.42704336882204835,-0.3608403638466268,1.3000357902601716,-0.018519352255038764,0.06403422397146788,-0.6528502050378256
-1.2302238709888378,-1.016303249137385,-0.798829730208847,-0.9487563210774601,-0.8227155858903614,-0.6405371717770257,-0.49102610607045244,-1.004093435964595,-0.48163190592341526,-0.9817015275389132,1.8063917989045666,-0.9306287827449609,-0.9817605407137658,-0.39111858899414176,0.4442480660785,-0.4365096621639683,-0.848497895868262,-0.9728910788821005,-0.935159432161412,-0.24027830738044684,-0.46616486645744404,-0.35742283167412014,-0.3975276350123642,-0.6830297759169598,-0.654747252049216,-0.9381184781798313,-1.0098814316464402,-0.9021761813809219,-0.6156399835091525,-1.079624328478961,-0.9238961522521704,1.0041288058742266,-0.9557862173740459,-0.8773404849046611,-1.0740124126317203
-1.1517479381318088,-1.016303249137385,-0.8245543097676444,-0.9559188252435501,-0.8839961953951927,-0.5736860513992444,0.5596090937585532,-0.8354378288704872,-0.48163190592341526,-1.0019097632744656,0.9222643773548952,2.32562392400125,-0.9817605407137658,0.11480028504343709,0.010222230113462462,-1.4106265198278298,0.7160653108066766,-0.33675916822918317,-0.8321206938370714,-0.584063975326175,-0.3048633048676083,-0.35742283167412014,-0.5133472213828328,-0.6830297759169598,-0.5963945278559297,-0.7489168850879637,-0.8476543550954837,-0.62934807585502,-0.47359970087548847,-1.0256372244144558,-0.7141511997939917,0.445193390922998,-0.9512583581222632,-0.7913441529410294,-0.7491158524878587
-0.46788623752055647,-0.507499576619001,-0.450378607094226,-0.29476459452755,-0.35112133013579017,-0.5736860513992444,0.3685845119714612,0.16525210655455083,-0.48163190592341526,-0.9177087810429971,2.6905192204542385,2.2676245119218,-0.9817605407137658,-0.3700386359092426,1.3743034288607232,0.7649011289547945,-0.14358480275098198,2.149938300686766,-0.7119088324586741,-0.6115668287618332,-0.5530195534673555,-0.35742283167412014,-0.4709742019790028,-0.6830297759169598,-0.5517718564140048,1.764761423132562,0.07278295866880741,-0.7714460474830939,1.4508170315806064,0.26531756225081543,1.266417549753849,-0.6726774389794596,-0.3203766357072149,-0.5835889357679773,-1.0679958096660933
0.3168730910497331,0.12850501402897885,-0.02943094158663024,0.42148582208145013,0.18175353512361245,0.6881288457313753,2.374342620735926,-0.284496179029736,1.74235074560449,-0.43271112338973894,2.911551075841656,1.9265327313593263,-0.31031617830324204,-0.2962588001120957,1.4053052742867975,1.0571361862539526,-0.14358480275098198,0.29937274242373396,-0.22124817377133818,-0.7628325226579536,1.8044648082302428,-0.35742283167412014,1.0883529120819415,0.5191315104485135,-0.22911561675701,0.8638014560284311,0.8781656082125622,-0.36788780805936383,2.367205951797794,-0.4099948096437835,0.6072953709094451,-1.4288841768546514,-0.018519352255038764,-0.049400124605018594,-0.9416471473879249
-0.5351513228265813,-0.4226989645326037,-0.40360664426004866,-0.23966840863454994,-0.26230885259255643,-0.01380791823532711,1.9922934571617426,-0.7342444646140228,0.17248063864361574,-0.9210768203322559,1.1432962327423128,2.159911318059967,1.4162550393238191,-0.6124580963855825,0.8782739020435375,1.0896067481760814,-0.16937430615771176,-0.5102496893163424,1.25073380229067,-0.30903544096959246,-0.5530195534673555,-0.35742283167412014,1.6533265041330083,-0.11534250179993068,-0.5208792377234416,0.8638014560284311,-0.15732636977226536,-0.7828138852133397,1.4508170315806064,-0.7784331163296168,-0.08118042723572177,-0.9028273157240833,-0.16944799398112684,-0.5649626059524624,1.452960832931648
-0.5463621703775854,-0.9315026370509877,-0.7777823469334672,-0.8457264534575502,-0.7063712403087251,0.24524017322857497,0.2730722210779153,-0.5655888575199153,0.041658129730209555,-0.7021542665304379,1.1432962327423128,1.8754380111940976,0.049386158702395586,-0.09599924580555409,0.3822443752263517,0.9921950624096951,-0.6335853674788474,-0.33675916822918317,-0.22124817377133818,0.5229258754590699,1.432230435330622,-0.35742283167412014,-0.32408106804572545,1.2537856298940806,-0.6187058635768921,-0.5687248916671375,-0.5024903624338746,-0.6748194267760036,-0.6477135957167541,-0.7869573959187491,-0.6388991939502174,0.9712502520535661,-0.6222339191593912,-0.5980315053480075,1.5913427011410703
-0.9947960724177509,-1.016303249137385,-0.8231511508826191,-0.9008226393505501,-0.8795555715180311,-0.490122150927018,0.7506336755456451,-0.554345150380308,-0.48163190592341526,-1.0019097632744656,0.2591688111926415,2.2455294977962965,-0.9817605407137658,-0.4754384013337382,-0.2997962241472787,-1.4106265198278298,0.7160653108066766,0.12588222133657484,-0.9572391618023421,-0.16464546043238656,-0.5530195534673555,-0.35742283167412014,-0.4709742019790028,0.11841108166002244,-0.4814053360632773,-0.03715851107570016,-0.38743569821333823,-0.10074362139858471,-0.8401552689623637,-0.4620876293551481,1.349675088134195,-0.8370702080827622,-0.47130527743330297,-0.6423335144169093,-1.4650916053974796
0.7428852979878903,0.1073048610073796,-0.31006271859169404,0.3663896361884501,0.6258159228397813,1.715964821539761,-0.49102610607045244,-0.5655888575199153,-0.48163190592341526,-1.0019097632744656,2.911551075841656,2.6432397520553748,-0.9817605407137658,-0.8443375803194727,0.9092757474696116,-1.4106265198278298,0.7160653108066766,0.12588222133657484,-0.22124817377133818,1.898068547241983,-0.5530195534673555,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,-0.2874683409502963,3.5666813573408245,0.30289228710988014,0.16071664639707128,0.5344281113634182,0.277630410546229,0.2171590852938506,-1.461762730675312,0.7361238563754018,-0.019067862897753127,0.2015074160812179
0.08144529247864624,-0.380298658489405,-0.3568346814258714,-0.18457222274155002,-0.26230885259255643,0.35387324384246943,0.8461459664391909,0.300176592229837,0.8265931832106467,-0.597745048563417,1.1432962327423128,1.9444849303362988,0.14530678190389906,-0.7494777914374267,0.8162702111913892,0.2453721382007347,-0.9860419140374873,1.2824856952509696,0.024082155572329886,-0.7697082360168682,4.1619491699278415,-0.35742283167412014,1.0883529120819415,2.1220132256024784,-0.23426438653877052,0.8638014560284311,1.1082749366536349,-0.5099857796874377,0.07623365125482434,-0.4848190415928345,-0.4435642000578678,1.0698859135155476,0.4342665729232256,-0.0517642356969879,-0.9837633681473142
-0.22124759139846545,-0.10469666920861372,0.1108849469159017,0.14600489261645008,-0.6175587627654915,0.02797403200078613,-0.49102610607045244,-0.3856895432862005,0.17248063864361574,-0.675209952216368,1.1432962327423128,2.1032928443633616,-0.9817605407137658,-0.19085903468760018,-0.8578294418166127,-0.6313330336967405,-0.7711293856480728,-0.39458934192490297,-0.22124817377133818,-0.3021597276106779,0.9359179381311276,-0.35742283167412014,-0.3325556719264915,-0.6830297759169598,-0.35268609151926333,-0.03715851107570016,-0.042271705551728975,-0.7771299663482168,1.9090114916892003,-0.7755916897999059,-0.22901592807774607,-1.461762730675312,0.7361238563754018,-0.33428267516031485,0.4421715347063006
0.6083551273758406,0.3193063912233729,0.06411298408172436,0.6418705656534501,0.27056601266684627,0.6797724556841526,1.5147320026940128,0.3114202993694441,1.4807057277776776,-0.011706212232396655,1.1432962327423128,1.9141042859137303,-0.3342963341036179,-0.35949865936679304,0.7542665203392409,0.18043101435647743,0.7160653108066766,1.3981460426424093,0.024082155572329886,-0.6459453955564061,0.9359179381311276,-0.35742283167412014,0.24089252400534125,2.155406594668186,-0.3904437365855074,0.8638014560284311,0.8781656082125622,-0.6350319947201428,0.07623365125482434,-0.12206358796642296,-0.10466332267633215,1.7932140975700792,0.4342665729232256,-0.11053747023794379,-0.9657135592504331
0.7653069930898986,0.42530715633136956,0.15765690975007907,0.5316781938674503,0.6258159228397813,1.1059483480925079,-0.49102610607045244,0.04157132801887199,-0.48163190592341526,-0.5809048521171234,1.585359943517149,1.9348183616563908,-0.9817605407137658,0.11480028504343709,-0.2997962241472787,-1.4106265198278298,-0.848497895868262,-0.5102496893163424,-0.7119088324586741,-0.16464546043238656,0.6877616895313804,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,0.6907979175842095,2.665721390236693,1.6835482577563168,1.6442194701941635,2.8254004119063887,0.3960231826175121,1.5284653147842966,0.9383716982329054,0.7361238563754018,0.8234153626040032,-1.513224429122496
0.9110480112529523,0.5949083805041642,-0.02943094158663024,0.14600489261645008,2.224440518617989,1.197868638611957,-0.49102610607045244,0.01908391373965773,-0.48163190592341526,-0.7425707380015428,3.795678497391328,1.9859130818216195,-0.9817605407137658,-0.9181174161166196,1.3743034288607232,-1.4106265198278298,-0.14358480275098198,0.35720291611945376,0.7600731436033337,0.5229258754590699,4.534183542827462,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,-0.05748995736499144,1.764761423132562,0.9932202724330986,-0.617980238124774,1.4508170315806064,-0.1400592893212579,1.5273979104460869,-1.461762730675312,2.396338915362371,0.2588942897337787,1.1701804935471758
-0.3221452193575027,-0.4650992705758024,-0.5906944955967579,-0.57024552399255,-0.26230885259255643,0.11153793247301261,0.46409680286500715,-0.40817695756541483,1.088238201037459,0.6450614491730573,1.1432962327423128,1.984532143438775,1.1284931697193088,-0.6019181198431328,-0.8268275963905385,-1.2158031482950575,-0.745339882241343,-0.39458934192490297,0.26941248491599784,-0.16464546043238656,-0.5530195534673555,1.2103523504947888,1.9358133001585418,1.287178998959788,-0.05062493098931072,-0.6498112887065094,0.6480562797714894,0.13798097093657952,0.07623365125482434,-0.46019334500200765,-0.33575636189870217,1.3000357902601716,-0.3203766357072149,-0.09279947307516873,-0.039156702543864774
0.7428852979878903,-0.062296363165415015,0.2979727982526109,-0.34986078042054997,-0.17349637504932255,1.9583001329092182,2.947416366097202,-0.6555385146367726,3.835510888218989,-0.9177087810429971,2.4694873650668203,2.039769678752536,1.1045130139189328,-0.812717650692124,0.5992572932088707,-1.4106265198278298,-0.17797080729328835,-0.45241951562062266,3.4587067663836817,-0.8522167963238431,0.06737106803201248,-0.35742283167412014,-0.04159427202019206,1.1869988917626655,-0.07636877989811351,3.5666813573408245,-0.042271705551728975,0.8086833970210885,2.8254004119063887,-0.1883635403263415,1.1991710764466468,0.18216496035771387,-0.47130527743330297,0.22596866979835292,-0.6348003961409444
-0.8938984444587137,-0.6559006477701963,-0.5906944955967579,-0.6804378957785501,-0.6175587627654915,-0.7324574622964748,-0.49102610607045244,-0.48688290754266506,-0.48163190592341526,-0.9244448596215146,0.03813695580522367,2.1875300857168476,-0.11847493190023534,-0.8443375803194727,0.7542665203392409,0.11548989051221994,0.7160653108066766,0.5306934372066129,1.0054034729470018,-0.2609054474571905,-0.3048633048676083,-0.35742283167412014,0.5233793200308747,-0.6830297759169598,-0.6907886405215399,-0.03715851107570016,-1.0559032973346547,-0.1291632157241995,-0.38196080885376965,0.06925913170077065,0.770608234655508,0.7739789291296032,-0.9240912026115674,-0.8302015425253962,-0.3159204389627099
-1.1517479381318088,-0.952702790072587,-0.6842384212651125,-0.8457264534575502,-0.8404780813990081,-0.7316218232917526,-0.49102610607045244,-0.7792192931724514,-0.48163190592341526,-1.0019097632744656,1.1432962327423128,2.3007670331100574,-0.9817605407137658,-0.6967779087251788,1.4673089651389457,0.9272539385654377,-0.5304273538519283,0.010221873945135237,-0.9302528255745386,-0.4809282749424565,-0.5530195534673555,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,-0.5637856525714462,-0.9381184781798313,-0.617545026654411,-0.7828138852133397,-0.6797872079243558,-0.8712530496335027,-0.3282845315312352,-0.7055559928001202,-1.0750198443376555,-0.779179726776897,-1.495174620225615
-0.9051092920097178,-0.7407012598565936,-0.6842384212651125,-0.79063026756455,-0.35112133013579017,-0.6488935618242484,-0.3000015242833605,-0.5318577361010937,-0.48163190592341526,-1.0019097632744656,0.2591688111926415,2.302147971492901,0.648890053711792,-0.9391973692015186,0.22723514809598122,-0.696274157540998,-0.2381463152423245,0.8198443056852117,-0.9572391618023421,-0.4603011348657128,-0.5530195534673555,-0.35742283167412014,0.5233793200308747,2.4559469162595535,0.445373224653623,-0.03715851107570016,-0.5024903624338746,-0.9192279379762909,-0.8401552689623637,-0.47345333547399127,0.09974460809079888,0.8726145905915844,-0.7731625608854793,0.12554409620070311,-0.3460034537908452
0.5298791945188117,0.0013040958993829428,-0.31006271859169404,-0.18457222274155002,1.0698783105559502,1.1560866883758438,3.0429286569907483,-0.11584057193562844,2.1348182723447087,-0.9177087810429971,2.027423654291985,1.8864855182568498,-0.9817605407137658,0.11480028504343709,1.1882923563042784,-1.4106265198278298,-0.9344629072240278,0.010221873945135237,0.7600731436033337,0.5229258754590699,2.176699181129864,-0.35742283167412014,2.5007868922096086,1.0534254154998348,0.3715741911150551,0.8638014560284311,0.9932202724330986,-0.2144219987010439,2.367205951797794,-0.09459646484588521,2.3279511641032578,-0.5082846698761571,1.1889097815536662,0.5540499775796319,0.1473579893905743
-0.7369465787446557,-0.889102331007789,-0.6374664584309352,-0.79063026756455,-0.8360374575218464,0.09482515237856738,1.8012688753746504,-0.8691689502893087,0.43412565647042806,-1.0019097632744656,-0.18289489958219426,2.2565770048590488,-0.9817605407137658,-0.011679433465957702,-0.5478109875558717,-1.4106265198278298,-0.22095331297117132,-0.39458934192490297,-0.7119088324586741,-0.19902402722695942,3.045246051228979,-0.35742283167412014,0.5233793200308747,1.95504638027394,-0.47454030968759653,-0.03715851107570016,-0.38743569821333823,-0.49861794195719183,-0.38196080885376965,-0.8418916421598245,-0.1436235810209812,0.5109504985643188,-0.7731625608854793,-0.5162475895118847,1.3506785825159877
0.08144529247864624,-1.016303249137385,-0.7918139357837203,-0.9168005332595202,-0.8555762025813579,1.6156881409730897,-0.4700134020738723,-0.8354378288704872,-0.21998688809660286,-1.0019097632744656,0.03813695580522367,2.016293726244188,-0.9817605407137658,-0.9391973692015186,-0.6098146784080197,-1.4106265198278298,-1.0032349163086405,-0.5102496893163424,-0.4665785031150061,-0.6528211089153206,-0.5530195534673555,-0.35742283167412014,-0.34668001172776813,-0.6830297759169598,-0.6856398707397794,-0.902080079495666,-0.5024903624338746,-0.6407159135852658,0.9926225714720124,-0.7736974054467654,-0.7595158841678981,-1.198734300110028,-0.47130527743330297,-0.4861589028868219,-0.6287837931753173
0.7653069930898986,1.8245172557569254,0.765692426594384,2.4049485142294507,2.3132529961612227,0.3455168537952468,1.3237074209069206,-0.5655888575199153,0.8265931832106467,-0.8402438773900461,1.364328088129731,1.8726761344284095,1.1284931697193088,0.019940496161390996,-0.8578294418166127,0.4401955097335072,-0.14358480275098198,-0.45241951562062266,-0.7707881115011544,-0.7697082360168682,-0.5530195534673555,-0.35742283167412014,0.24089252400534125,0.8530652011055894,0.006011536610055477,0.8638014560284311,0.1878376228893439,-0.7828138852133397,1.4508170315806064,-0.5132333068899424,0.36446088396676984,-0.8041916542621017,1.7926243484580184,0.12094482553087213,-1.0258795889067038
1.8079158153332835,0.7645096046769588,0.6721485009260295,0.9724476810114502,0.35937849021007995,2.802295527678705,-0.49102610607045244,-0.08210945051680685,3.4430433614787708,-0.7493068165800603,3.132582931229074,1.6351547325792373,-0.9817605407137658,1.168797939288393,0.07222592096561074,1.0896067481760814,0.7160653108066766,1.0511650004680908,0.024082155572329886,0.5229258754590699,-0.5530195534673555,-0.35742283167412014,3.9132208723372752,-0.6830297759169598,-0.20852053762996772,1.764761423132562,1.4534389293152443,-0.19737024210567508,1.4508170315806064,-0.09649074919902577,1.3379336404138897,-0.245256239310873,1.1889097815536662,0.3964425714483511,1.3205955676878525
-1.2190130234378336,-0.9315026370509877,-0.7777823469334672,-0.8457264534575502,-0.7063712403087251,-0.6739627319659164,0.17755993018436922,-1.004093435964595,-0.48163190592341526,-0.9850695668281719,1.364328088129731,-0.9314159176231819,-0.9817605407137658,-0.11707919889045322,1.1882923563042784,-1.280744272139315,-0.9344629072240278,-1.0792985984822248,-0.7487083818602243,-0.6734482489920643,-0.49346205380341623,-0.35742283167412014,-0.4370757864559388,-0.6830297759169598,-0.682207357551939,-0.9381184781798313,-1.0075803383620294,-0.9305957757065367,-0.6202219281102385,-1.104250025069788,-0.953783473722038,1.1356430211568687,-0.9497490717050023,-0.9016406813409023,-1.0920622215286016
0.21597546309069587,-0.21069743431661037,-0.31006271859169404,-0.0743798509555499,0.004128580037144938,0.7131980158730434,0.46409680286500715,-0.20579022905248578,1.4807057277776776,-0.6617377950593332,2.6905192204542385,2.074293138323637,0.9846122349170539,0.11480028504343709,0.3822443752263517,0.27784270012286344,-0.14358480275098198,0.5306934372066129,0.024082155572329886,-0.7353296692222954,-0.18078518056773474,-0.35742283167412014,0.5233793200308747,1.3873591061569108,-0.4213363552760708,1.764761423132562,1.1082749366536349,-0.481566185361823,1.4508170315806064,-0.2593992035691114,-0.21300486300460267,-0.5411632236968176,0.7361238563754018,-0.24140892911095457,1.4288944210691397
0.6868310602328697,1.146112359065747,2.2156232744538804,0.6969667515464502,-0.5287462852222576,0.6463468954952621,-0.49102610607045244,-0.45315178612384355,0.17248063864361574,0.1028071236024004,2.911551075841656,2.02043654139272,-0.3582764899039938,-0.04329936309330626,1.002281283747834,-0.923568090995899,-0.7539363833769196,-0.5680798630120621,-0.22124817377133818,-0.4809282749424565,-0.5530195534673555,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,-0.20508802444212743,1.764761423132562,0.1878376228893439,-0.055272270477601,2.8254004119063887,-0.5463832830699017,-0.3880591744709706,-0.6726774389794596,1.1889097815536662,-0.043282091657922614,-0.6227671902096903
-1.252645566090846,-0.9951030961157856,-0.7310103840992899,-0.9008226393505501,-0.8484712043778992,-0.6823191220131389,0.08204763929082329,-1.015337143104202,-0.48163190592341526,-0.9884376061174307,1.1432962327423128,-0.9306287827449609,-0.9817605407137658,-0.6335380494704815,0.7852683657653151,-1.1508620244508,-0.35849733114039667,-0.9728910788821005,-0.7732414147945911,-0.5496854085316022,-0.5530195534673555,-0.35742283167412014,-0.4144768427738961,-0.1487358708656383,-0.7731689570297088,-0.9381184781798313,-1.0432472842703957,-0.9533314511670286,-0.6889510971265277,-1.057840058417845,-0.9340364934651612,-0.4096490084141755,-1.0750198443376555,-0.9842126342076815,-1.501191223191242
-0.3781994571125234,-0.443899117554203,-0.450378607094226,-0.18457222274155002,-0.4399338076790239,-0.02216430828254973,3.138440947884294,-0.40817695756541483,-0.48163190592341526,-0.7594109344478365,-0.18289489958219426,2.1226259817231776,-0.7659391385103831,-0.16977908160270105,0.35124252980027754,-1.4106265198278298,0.7160653108066766,1.1089951741638104,-0.9572391618023421,-0.16464546043238656,0.06737106803201248,-0.35742283167412014,-0.47662393789951346,2.0218331184053553,-0.6873561273336996,-0.03715851107570016,-0.5024903624338746,-0.5099857796874377,-0.8401552689623637,-0.5530132783058936,0.3249669234530162,1.5301856670047949,-0.6222339191593912,-0.6696139236236329,-0.953680353319179
-0.2324584389494696,-0.14709697525181242,-0.31006271859169404,-0.23966840863454994,-0.26230885259255643,-0.04723347842421773,-0.49102610607045244,-0.30698359330895025,-0.48163190592341526,-0.8570840738363399,1.585359943517149,1.7566773102695112,-0.9817605407137658,-0.738937814894977,0.010222230113462462,-1.1183914625286713,-0.2639358186490543,-0.45241951562062266,-0.22124817377133818,-0.7353296692222954,-0.3048633048676083,-0.35742283167412014,-0.6065678640712588,-0.6830297759169598,-0.4402151778091928,0.8638014560284311,1.2233296008741712,-0.19737024210567508,-0.8309913797601918,-0.736758860560525,-0.40887355906605705,-1.461762730675312,1.6416957067319307,-0.4188175566307291,0.9836658016127366
